,index,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
11271,26542,29,105000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,17000,10.25,0,0.16,N,10
11272,30085,37,84000,RENT,4.0,HOMEIMPROVEMENT,B,5000,10.0,0,0.06,N,16
11273,16798,22,77000,MORTGAGE,5.0,EDUCATION,B,21000,11.48,0,0.27,N,3
11274,21085,29,57312,RENT,3.0,DEBTCONSOLIDATION,B,5000,11.86,0,0.09,N,6
11275,8539,26,85757,RENT,0.0,MEDICAL,B,7800,11.83,0,0.09,N,3
11276,6742,22,50000,MORTGAGE,5.0,EDUCATION,B,15000,10.25,0,0.3,N,3
11277,27792,34,220000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,7350,11.99,0,0.03,N,6
11278,15909,24,375000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,20000,11.41,0,0.05,N,3
11279,8529,24,54000,RENT,2.0,DEBTCONSOLIDATION,A,7800,7.9,0,0.14,N,4
11280,1628,26,51996,RENT,10.0,VENTURE,C,1500,13.85,0,0.03,Y,4
11281,15306,23,60000,RENT,7.0,PERSONAL,C,15000,14.22,0,0.25,Y,2
11282,16509,23,70000,RENT,8.0,VENTURE,A,6725,6.62,0,0.1,N,2
11283,8071,23,55000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,9.2,0,0.27,N,4
11284,27424,33,21000,OWN,1.0,EDUCATION,B,7750,11.83,0,0.37,N,6
11285,13343,21,35000,OWN,2.0,VENTURE,C,7200,15.23,0,0.21,N,4
11286,16379,23,45000,RENT,2.0,PERSONAL,B,11200,10.59,0,0.25,N,4
11287,30946,37,70000,MORTGAGE,7.0,MEDICAL,B,25000,9.76,0,0.36,N,12
11288,15542,25,144996,MORTGAGE,2.0,EDUCATION,E,25000,16.35,0,0.17,Y,2
11289,11610,23,75000,OWN,8.0,EDUCATION,A,8000,6.17,0,0.11,N,2
11290,32467,56,71884,OWN,11.0,PERSONAL,B,7425,9.99,0,0.1,N,22
11291,18566,30,24000,OWN,0.0,VENTURE,A,2500,7.29,0,0.1,N,6
11292,2871,23,65004,RENT,4.0,EDUCATION,D,3000,14.84,0,0.05,N,3
11293,11135,21,50000,RENT,1.0,EDUCATION,A,10000,6.03,0,0.2,N,4
11294,25889,29,35000,OWN,0.0,VENTURE,C,10000,12.87,0,0.29,Y,8
11295,29931,36,166000,RENT,4.0,MEDICAL,A,10000,7.88,0,0.06,N,17
11296,10115,25,57000,RENT,1.0,HOMEIMPROVEMENT,B,9500,12.53,0,0.17,N,4
11297,14472,25,35000,RENT,5.0,VENTURE,B,2000,9.91,0,0.06,N,4
11298,9905,23,65000,MORTGAGE,8.0,VENTURE,A,3600,7.49,0,0.06,N,3
11299,20616,32,25200,RENT,9.0,MEDICAL,A,4900,6.17,0,0.19,N,6
11300,7234,24,52000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,15000,10.0,0,0.29,N,2
11301,5503,25,62400,RENT,5.0,VENTURE,A,5000,7.51,0,0.08,N,2
11302,25974,35,46000,RENT,2.0,PERSONAL,C,12800,13.48,0,0.28,Y,8
11303,28358,29,200000,RENT,14.0,PERSONAL,B,16000,12.69,0,0.08,N,7
11304,28949,34,138000,MORTGAGE,14.0,MEDICAL,B,25000,11.12,0,0.18,N,6
11305,18380,27,67000,RENT,2.0,HOMEIMPROVEMENT,C,20000,14.26,0,0.3,Y,10
11306,25751,27,90000,MORTGAGE,8.0,EDUCATION,A,8000,7.66,0,0.09,N,5
11307,4045,23,40000,MORTGAGE,5.0,EDUCATION,B,18000,9.91,0,0.45,N,2
11308,32113,42,30000,RENT,5.0,VENTURE,D,8000,14.96,0,0.27,Y,12
11309,9468,26,86502,RENT,7.0,PERSONAL,B,8000,10.36,0,0.09,N,3
11310,22850,28,58800,MORTGAGE,11.0,VENTURE,A,5500,6.76,0,0.09,N,9
11311,23250,27,24000,RENT,2.0,VENTURE,C,5000,14.72,0,0.21,N,10
11312,1076,22,65000,RENT,6.0,DEBTCONSOLIDATION,B,17700,11.49,0,0.27,N,2
11313,3962,24,50000,RENT,6.0,PERSONAL,A,4000,7.66,0,0.08,N,4
11314,10751,25,70000,MORTGAGE,1.0,VENTURE,A,4800,6.99,0,0.07,N,4
11315,15746,21,160000,OTHER,5.0,EDUCATION,A,6000,8.0,0,0.04,N,4
11316,27351,29,67704,RENT,3.0,PERSONAL,B,15000,11.86,0,0.22,N,8
11317,11028,22,72500,RENT,6.0,DEBTCONSOLIDATION,B,4200,11.71,0,0.06,N,3
11318,24400,30,72000,MORTGAGE,5.0,MEDICAL,B,20000,10.38,0,0.28,N,5
11319,11877,23,95000,RENT,3.0,PERSONAL,A,10000,6.17,0,0.11,N,3
11320,30568,36,59800,MORTGAGE,20.0,VENTURE,D,18200,18.25,0,0.3,Y,15
11321,8716,22,60000,MORTGAGE,1.0,MEDICAL,A,10000,7.9,0,0.17,N,4
11322,22782,30,44208,RENT,1.0,MEDICAL,A,7600,7.74,0,0.17,N,8
11323,20851,33,55070,RENT,0.0,MEDICAL,A,9000,8.49,0,0.16,N,5
11324,8362,22,57200,MORTGAGE,4.0,EDUCATION,A,7000,7.51,0,0.12,N,2
11325,6240,24,30000,RENT,6.0,MEDICAL,A,6000,7.51,0,0.2,N,3
11326,27952,29,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,4700,7.14,0,0.04,N,9
11327,28129,33,125004,RENT,3.0,EDUCATION,E,12000,15.68,0,0.1,N,8
11328,18706,33,25000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,3000,12.53,0,0.12,Y,10
11329,11821,23,76000,OWN,3.0,EDUCATION,B,18000,10.99,0,0.24,N,2
11330,14086,23,100000,MORTGAGE,0.0,MEDICAL,A,17000,5.79,0,0.17,N,4
11331,31189,37,80000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,9.99,0,0.13,N,13
11332,23979,29,68000,OTHER,0.0,VENTURE,B,16000,11.89,0,0.24,N,7
11333,5000,26,44000,RENT,4.0,MEDICAL,A,5000,8.9,0,0.11,N,3
11334,28450,28,66920,RENT,12.0,MEDICAL,C,5000,14.26,0,0.07,N,6
11335,28549,30,144000,MORTGAGE,7.0,PERSONAL,A,6000,8.49,0,0.04,N,7
11336,6607,21,50000,MORTGAGE,5.0,PERSONAL,B,7000,10.59,0,0.14,N,3
11337,16675,24,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,8500,10.59,0,0.14,N,4
11338,7352,25,52500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9000,7.88,0,0.17,N,4
11339,25672,32,36000,OWN,0.0,MEDICAL,C,4900,13.22,0,0.14,N,10
11340,20287,31,72000,RENT,15.0,EDUCATION,B,4000,9.99,0,0.06,N,5
11341,4200,23,32400,RENT,4.0,EDUCATION,A,4500,7.49,0,0.14,N,4
11342,16723,25,90000,MORTGAGE,9.0,VENTURE,A,20000,6.54,0,0.22,N,3
11343,26189,34,98000,MORTGAGE,10.0,VENTURE,A,16000,6.03,0,0.16,N,5
11344,18329,30,20000,OWN,14.0,HOMEIMPROVEMENT,A,3800,6.99,0,0.19,N,5
11345,26282,31,100000,MORTGAGE,6.0,MEDICAL,B,6000,10.99,0,0.06,N,6
11346,15820,23,180000,MORTGAGE,2.0,VENTURE,B,5000,9.33,0,0.03,N,4
11347,8133,23,93000,RENT,1.0,DEBTCONSOLIDATION,A,7200,6.92,0,0.08,N,2
11348,12753,25,85000,MORTGAGE,7.0,PERSONAL,C,5500,13.49,0,0.06,N,3
11349,19703,30,44760,RENT,1.0,EDUCATION,B,3300,11.71,0,0.07,N,8
11350,2440,21,32000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,4200,11.58,0,0.13,N,2
11351,15554,22,145000,MORTGAGE,6.0,PERSONAL,A,12000,6.92,0,0.08,N,4
11352,3870,22,36000,RENT,0.0,PERSONAL,A,4000,8.94,0,0.11,N,4
11353,4122,23,40000,MORTGAGE,3.0,VENTURE,B,4000,9.99,0,0.1,N,4
11354,17741,24,67000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12150,10.37,0,0.18,N,3
11355,16293,25,78000,MORTGAGE,9.0,EDUCATION,B,14200,11.48,0,0.18,N,3
11356,18429,29,21996,OWN,7.0,PERSONAL,A,8300,5.42,0,0.38,N,7
11357,23292,29,61000,MORTGAGE,9.0,PERSONAL,A,9000,7.88,0,0.15,N,7
11358,3419,26,36194,MORTGAGE,10.0,PERSONAL,B,9250,10.08,0,0.26,N,3
11359,19150,35,39800,RENT,5.0,DEBTCONSOLIDATION,B,2400,11.71,0,0.06,N,10
11360,18907,31,24000,RENT,2.0,MEDICAL,A,1800,8.59,0,0.07,N,6
11361,22249,28,42000,RENT,0.0,MEDICAL,A,6400,5.79,0,0.15,N,6
11362,2777,23,56000,RENT,2.0,PERSONAL,B,12000,10.75,0,0.21,N,3
11363,6395,25,49500,MORTGAGE,2.0,DEBTCONSOLIDATION,A,2400,7.51,0,0.05,N,2
11364,5240,24,44582,MORTGAGE,8.0,PERSONAL,A,5600,7.49,0,0.13,N,2
11365,21293,35,46654,MORTGAGE,19.0,EDUCATION,B,17000,11.83,0,0.36,N,10
11366,14797,25,115000,MORTGAGE,4.0,VENTURE,A,20000,6.91,0,0.17,N,2
11367,23402,29,62004,MORTGAGE,0.0,MEDICAL,B,12000,11.11,0,0.19,N,7
11368,2795,22,58000,RENT,6.0,VENTURE,B,12000,11.49,0,0.21,N,4
11369,18579,34,72000,RENT,7.0,EDUCATION,D,18000,15.95,0,0.25,Y,8
11370,26117,28,55000,RENT,2.0,MEDICAL,B,13800,11.83,0,0.25,N,6
11371,23422,31,62400,MORTGAGE,8.0,EDUCATION,D,8500,14.09,0,0.14,N,5
11372,9695,24,75000,RENT,1.0,EDUCATION,B,8400,12.69,0,0.11,N,4
11373,30351,36,52000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,8000,7.51,0,0.15,N,14
11374,22673,29,45756,RENT,7.0,EDUCATION,B,7500,10.0,0,0.16,N,7
11375,28465,31,80000,MORTGAGE,0.0,PERSONAL,B,15000,10.95,0,0.19,N,10
11376,4540,25,120000,RENT,9.0,PERSONAL,C,4800,14.22,0,0.04,N,3
11377,10120,26,65000,MORTGAGE,4.0,EDUCATION,B,5000,11.89,0,0.08,N,4
11378,24781,29,83000,RENT,13.0,EDUCATION,B,10000,11.99,0,0.12,N,6
11379,4605,22,41800,MORTGAGE,3.0,VENTURE,A,3100,6.76,0,0.07,N,4
11380,21250,27,48000,RENT,8.0,MEDICAL,C,5250,15.27,0,0.11,Y,6
11381,12527,24,82000,MORTGAGE,1.0,EDUCATION,A,7500,8.32,0,0.09,N,3
11382,16767,24,57000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,2400,12.69,0,0.04,N,4
11383,20664,28,30000,RENT,3.0,MEDICAL,B,5000,9.88,0,0.17,N,8
11384,15161,24,20160,RENT,3.0,MEDICAL,C,1500,13.35,0,0.07,N,4
11385,14916,22,120000,MORTGAGE,6.0,EDUCATION,B,8000,12.69,0,0.07,N,2
11386,2151,23,56000,RENT,2.0,MEDICAL,A,2400,8.9,0,0.04,N,3
11387,32286,36,48686,RENT,21.0,MEDICAL,D,12000,13.99,0,0.25,N,13
11388,2564,22,31200,RENT,3.0,EDUCATION,B,3000,11.86,0,0.1,N,4
11389,25459,32,85000,MORTGAGE,3.0,VENTURE,E,8000,18.79,0,0.09,Y,5
11390,2421,26,121000,RENT,2.0,EDUCATION,A,2500,7.66,0,0.02,N,4
11391,5462,21,45000,MORTGAGE,5.0,EDUCATION,A,18000,7.88,0,0.4,N,4
11392,3347,24,37950,RENT,8.0,EDUCATION,B,11000,11.86,0,0.29,N,2
11393,17974,28,215662,MORTGAGE,12.0,VENTURE,B,21000,11.99,0,0.1,N,7
11394,10652,26,69996,MORTGAGE,10.0,DEBTCONSOLIDATION,C,14000,13.49,0,0.2,N,2
11395,4971,25,42000,RENT,3.0,MEDICAL,A,5000,7.51,0,0.12,N,3
11396,8660,24,60000,MORTGAGE,8.0,PERSONAL,A,18000,7.9,0,0.3,N,3
11397,4511,24,41000,MORTGAGE,3.0,VENTURE,A,2500,7.29,0,0.06,N,2
11398,211,25,191000,MORTGAGE,1.0,MEDICAL,B,10000,12.53,0,0.05,N,4
11399,24010,27,35000,RENT,11.0,VENTURE,A,10000,8.49,0,0.29,N,6
11400,20510,29,40800,MORTGAGE,0.0,HOMEIMPROVEMENT,A,2000,7.74,0,0.05,N,8
11401,18525,29,71000,RENT,0.0,PERSONAL,A,19000,6.54,0,0.27,N,9
11402,10306,23,97500,RENT,0.0,DEBTCONSOLIDATION,B,9600,10.37,0,0.1,N,3
11403,15634,26,150000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,9.99,0,0.17,N,4
11404,11866,23,93000,RENT,6.0,EDUCATION,C,10000,14.26,0,0.11,N,2
11405,25666,33,110000,RENT,3.0,HOMEIMPROVEMENT,B,12000,10.65,0,0.11,N,5
11406,6578,23,48500,RENT,1.0,MEDICAL,A,6000,9.32,0,0.12,N,3
11407,13719,25,95000,MORTGAGE,7.0,PERSONAL,A,5000,7.43,0,0.05,N,2
11408,7954,22,52800,RENT,3.0,PERSONAL,D,7000,17.58,0,0.13,N,3
11409,24569,34,60000,RENT,14.0,HOMEIMPROVEMENT,C,10000,13.57,0,0.17,N,6
11410,13680,23,95000,MORTGAGE,2.0,VENTURE,A,4000,7.88,0,0.04,N,3
11411,1023,21,68000,RENT,4.0,EDUCATION,B,18000,10.65,0,0.26,N,2
11412,1429,26,96000,RENT,0.0,HOMEIMPROVEMENT,B,1000,10.36,0,0.01,N,3
11413,31034,46,60350,RENT,3.0,PERSONAL,A,10000,8.94,0,0.17,N,17
11414,12181,25,80000,MORTGAGE,9.0,VENTURE,D,14000,15.62,0,0.17,Y,4
11415,5102,26,55000,RENT,10.0,EDUCATION,E,9000,16.7,0,0.16,N,3
11416,3912,21,42000,RENT,4.0,EDUCATION,B,4000,12.42,0,0.1,N,3
11417,30833,37,78000,RENT,0.0,MEDICAL,C,9600,12.99,0,0.12,N,16
11418,17075,22,57500,RENT,1.0,VENTURE,B,9100,11.49,0,0.16,N,3
11419,7380,26,52800,MORTGAGE,10.0,MEDICAL,A,1925,6.76,0,0.04,N,4
11420,13575,22,94000,MORTGAGE,6.0,PERSONAL,C,35000,15.23,0,0.37,Y,4
11421,24889,32,78000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,6.99,0,0.1,N,10
11422,6186,23,48000,MORTGAGE,3.0,VENTURE,B,12000,11.36,0,0.25,N,3
11423,30374,40,75000,RENT,3.0,EDUCATION,A,6500,7.9,0,0.09,N,15
11424,15174,25,125000,MORTGAGE,3.0,VENTURE,A,10000,5.99,0,0.08,N,3
11425,14907,24,120000,MORTGAGE,8.0,VENTURE,A,20000,7.9,0,0.17,N,4
11426,12279,24,80000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,24000,14.35,0,0.3,Y,3
11427,22426,35,55000,MORTGAGE,14.0,PERSONAL,A,15000,8.49,0,0.27,N,10
11428,8631,24,28590,RENT,7.0,MEDICAL,D,8000,15.65,0,0.28,Y,2
11429,18144,33,170004,MORTGAGE,17.0,PERSONAL,A,12000,7.51,0,0.07,N,9
11430,1479,21,40000,RENT,5.0,VENTURE,D,1200,15.58,0,0.03,N,4
11431,27390,28,70000,RENT,2.0,MEDICAL,B,15000,11.89,0,0.21,N,7
11432,601,23,20000,OWN,7.0,MEDICAL,A,1200,7.49,0,0.06,N,3
11433,5400,26,52000,RENT,5.0,PERSONAL,B,5000,10.59,0,0.1,N,3
11434,7926,22,55000,MORTGAGE,1.0,EDUCATION,B,12000,9.63,0,0.22,N,4
11435,17961,33,225000,MORTGAGE,12.0,PERSONAL,B,8000,9.99,0,0.04,N,10
11436,22918,27,32000,RENT,6.0,MEDICAL,B,8000,9.91,0,0.25,N,7
11437,17829,23,117696,MORTGAGE,2.0,MEDICAL,A,15000,6.03,0,0.13,N,4
11438,30729,38,62691,OWN,17.0,VENTURE,C,6000,13.49,0,0.1,Y,13
11439,29207,36,84000,RENT,6.0,EDUCATION,C,25000,12.87,0,0.3,Y,11
11440,2191,24,68000,RENT,3.0,EDUCATION,B,13500,12.21,0,0.2,N,2
11441,22086,30,54000,RENT,1.0,EDUCATION,B,6300,10.0,0,0.12,N,7
11442,22691,28,51000,RENT,13.0,VENTURE,D,7500,16.49,0,0.15,Y,7
11443,32354,57,45600,RENT,21.0,VENTURE,B,3000,9.91,0,0.07,N,20
11444,30311,41,50780,MORTGAGE,14.0,PERSONAL,B,6000,10.99,0,0.12,N,17
11445,21059,34,53995,RENT,10.0,PERSONAL,B,5000,9.63,0,0.09,N,6
11446,19588,32,67000,RENT,11.0,DEBTCONSOLIDATION,A,3000,7.14,0,0.04,N,9
11447,29669,41,35000,MORTGAGE,18.0,DEBTCONSOLIDATION,C,1500,13.06,0,0.04,N,12
11448,16592,23,36000,RENT,3.0,EDUCATION,B,7000,9.99,0,0.19,N,3
11449,23065,29,60000,OWN,9.0,PERSONAL,C,9000,12.23,0,0.15,N,10
11450,10551,25,33500,RENT,2.0,VENTURE,B,10000,10.25,0,0.3,N,3
11451,1133,21,24996,OWN,5.0,MEDICAL,C,6500,11.34,0,0.26,Y,4
11452,1114,24,96000,RENT,1.0,DEBTCONSOLIDATION,B,17400,10.37,0,0.18,N,2
11453,26016,27,95000,MORTGAGE,6.0,PERSONAL,C,15000,12.68,0,0.16,N,9
11454,26630,32,108202,MORTGAGE,6.0,MEDICAL,C,9600,13.79,0,0.09,Y,6
11455,21721,30,50000,RENT,4.0,PERSONAL,A,6000,5.79,0,0.12,N,7
11456,13812,24,32700,OWN,8.0,EDUCATION,A,4200,7.29,0,0.13,N,2
11457,13573,25,94000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,30000,10.65,0,0.32,N,4
11458,10042,26,65000,MORTGAGE,6.0,VENTURE,E,22000,17.19,0,0.34,N,2
11459,23486,27,51000,RENT,1.0,HOMEIMPROVEMENT,B,8400,10.71,0,0.16,N,5
11460,20051,35,38000,MORTGAGE,10.0,VENTURE,A,9600,7.49,0,0.25,N,9
11461,31718,42,57000,RENT,4.0,MEDICAL,C,15000,13.43,0,0.26,Y,12
11462,11806,24,85000,RENT,8.0,PERSONAL,B,10000,10.37,0,0.12,N,4
11463,6093,24,48000,OWN,2.0,EDUCATION,C,15000,13.06,0,0.31,N,4
11464,22837,28,58600,OTHER,1.0,HOMEIMPROVEMENT,A,4550,8.0,0,0.08,N,8
11465,18171,27,150000,RENT,1.0,EDUCATION,B,25000,11.36,0,0.17,N,6
11466,10463,25,68000,MORTGAGE,2.0,VENTURE,C,6500,12.99,0,0.1,Y,3
11467,18614,34,65000,RENT,0.0,EDUCATION,A,17900,7.9,0,0.28,N,8
11468,21783,27,60000,RENT,0.0,DEBTCONSOLIDATION,B,6000,9.25,0,0.1,N,9
11469,2445,22,32000,OWN,1.0,MEDICAL,B,1200,9.96,0,0.04,N,2
11470,8527,23,45000,RENT,0.0,DEBTCONSOLIDATION,B,7800,12.69,0,0.17,N,4
11471,28589,35,43000,RENT,19.0,DEBTCONSOLIDATION,C,1200,13.8,0,0.03,N,8
11472,18855,34,27852,OWN,0.0,PERSONAL,C,4200,12.84,0,0.15,N,8
11473,8346,25,57000,OWN,4.0,MEDICAL,A,900,8.63,0,0.02,N,4
11474,23493,27,52800,RENT,2.0,VENTURE,B,8400,11.86,0,0.16,N,10
11475,11962,23,78000,MORTGAGE,7.0,EDUCATION,A,4600,7.66,0,0.06,N,2
11476,13814,24,79000,RENT,2.0,HOMEIMPROVEMENT,A,13800,8.49,0,0.17,N,2
11477,13889,26,97700,MORTGAGE,1.0,DEBTCONSOLIDATION,A,10400,9.32,0,0.11,N,3
11478,2224,22,60000,RENT,0.0,PERSONAL,A,13200,8.49,0,0.22,N,3
11479,5316,22,45000,MORTGAGE,6.0,PERSONAL,A,5000,6.99,0,0.11,N,3
11480,5985,22,56000,RENT,6.0,MEDICAL,A,5600,8.32,0,0.1,N,2
11481,24734,27,75000,MORTGAGE,1.0,PERSONAL,C,18000,13.57,0,0.24,Y,9
11482,21628,27,50000,MORTGAGE,7.0,MEDICAL,A,9500,8.9,0,0.19,N,8
11483,9191,22,60000,MORTGAGE,5.0,VENTURE,B,20000,12.21,0,0.33,N,3
11484,17287,23,65000,MORTGAGE,3.0,EDUCATION,A,8000,7.14,0,0.12,N,4
11485,31206,37,80000,MORTGAGE,18.0,MEDICAL,B,20000,11.83,0,0.25,N,13
11486,2855,21,35000,OWN,3.0,EDUCATION,C,5000,14.27,0,0.14,Y,3
11487,27469,32,140304,MORTGAGE,8.0,MEDICAL,A,20000,6.91,0,0.14,N,10
11488,17403,22,24000,OWN,3.0,VENTURE,B,2500,10.59,0,0.1,N,2
11489,14604,24,45996,RENT,3.0,MEDICAL,C,2000,12.98,0,0.04,Y,2
11490,30840,37,60000,RENT,0.0,VENTURE,C,9700,13.61,0,0.16,Y,11
11491,31629,46,116000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,6.03,0,0.09,N,15
11492,6575,23,50000,OWN,7.0,VENTURE,A,2050,7.49,0,0.04,N,2
11493,28302,28,55000,MORTGAGE,4.0,VENTURE,A,20000,6.62,0,0.36,N,6
11494,20724,28,42000,OWN,2.0,MEDICAL,C,6000,12.84,0,0.14,N,9
11495,22710,27,57240,OWN,4.0,VENTURE,B,15000,11.99,0,0.26,N,6
11496,18417,27,80000,RENT,3.0,PERSONAL,A,20000,7.49,0,0.25,N,9
11497,28596,27,45600,MORTGAGE,3.0,DEBTCONSOLIDATION,A,1450,8.49,0,0.03,N,9
11498,23255,33,24720,RENT,5.0,DEBTCONSOLIDATION,A,5000,7.49,0,0.2,N,5
11499,31936,39,70000,MORTGAGE,7.0,VENTURE,A,12500,7.9,0,0.18,N,13
11500,5866,24,47000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,7.66,0,0.13,N,3
11501,20307,30,96000,RENT,1.0,VENTURE,B,4000,10.75,0,0.04,N,5
11502,30965,41,72000,OWN,1.0,HOMEIMPROVEMENT,C,10000,13.49,0,0.14,N,11
11503,30917,37,43000,RENT,1.0,MEDICAL,A,10000,7.9,0,0.23,N,16
11504,31357,39,275000,RENT,12.0,PERSONAL,A,12000,8.49,0,0.04,N,14
11505,22748,27,57886,MORTGAGE,7.0,VENTURE,A,4000,7.9,0,0.07,N,9
11506,19316,27,69000,RENT,11.0,VENTURE,A,2500,7.14,0,0.04,N,8
11507,7554,26,54000,MORTGAGE,10.0,EDUCATION,A,5000,6.62,0,0.09,N,2
11508,24775,27,75288,MORTGAGE,12.0,MEDICAL,B,18050,10.0,0,0.24,N,10
11509,8755,23,37440,RENT,8.0,EDUCATION,E,8000,14.18,0,0.21,N,2
11510,15287,22,60000,RENT,5.0,EDUCATION,B,15000,10.59,0,0.25,N,3
11511,14040,21,100000,MORTGAGE,3.0,VENTURE,A,6200,8.49,0,0.06,N,4
11512,774,23,84000,RENT,7.0,PERSONAL,B,20000,11.11,0,0.24,N,4
11513,19536,29,55500,RENT,13.0,DEBTCONSOLIDATION,A,12000,7.88,0,0.22,N,8
11514,29599,36,30000,RENT,14.0,MEDICAL,B,3000,10.38,0,0.1,N,11
11515,22146,30,67275,RENT,4.0,HOMEIMPROVEMENT,A,6500,8.94,0,0.1,N,7
11516,2059,22,30000,OWN,4.0,PERSONAL,B,5000,11.12,0,0.17,N,2
11517,22887,27,59147,MORTGAGE,11.0,MEDICAL,B,7000,11.26,0,0.12,N,5
11518,5171,25,72500,RENT,2.0,HOMEIMPROVEMENT,B,9000,10.59,0,0.12,N,2
11519,31401,42,82500,RENT,3.0,DEBTCONSOLIDATION,A,2575,6.76,0,0.03,N,11
11520,17202,26,117000,MORTGAGE,8.0,EDUCATION,A,6000,7.51,0,0.05,N,3
11521,29709,37,36000,MORTGAGE,7.0,EDUCATION,A,9000,7.49,0,0.25,N,17
11522,20101,29,21000,RENT,1.0,MEDICAL,A,4000,5.79,0,0.19,N,10
11523,22137,32,52500,MORTGAGE,9.0,HOMEIMPROVEMENT,C,7000,12.99,0,0.13,N,9
11524,21624,28,39184,RENT,3.0,DEBTCONSOLIDATION,A,6000,6.17,0,0.15,N,7
11525,16445,23,58500,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4000,8.0,0,0.07,N,3
11526,31667,50,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,5575,15.2,0,0.05,Y,13
11527,28461,33,32004,RENT,3.0,PERSONAL,A,4000,8.32,0,0.12,N,9
11528,9674,25,63000,MORTGAGE,0.0,EDUCATION,D,25000,13.87,0,0.4,N,2
11529,4327,24,40000,OWN,8.0,HOMEIMPROVEMENT,C,7500,13.22,0,0.19,N,3
11530,22367,27,54996,OWN,2.0,HOMEIMPROVEMENT,D,8000,14.11,0,0.15,Y,9
11531,1612,25,42769,RENT,3.0,EDUCATION,A,1500,7.49,0,0.04,N,3
11532,4996,23,43200,RENT,7.0,MEDICAL,C,5000,12.87,0,0.12,Y,3
11533,16801,23,55000,MORTGAGE,4.0,VENTURE,A,8000,7.49,0,0.15,N,2
11534,5722,23,45000,RENT,3.0,MEDICAL,B,5275,10.39,0,0.12,N,2
11535,22414,27,45000,RENT,1.0,EDUCATION,A,7000,7.49,0,0.16,N,9
11536,14025,23,72150,RENT,3.0,VENTURE,B,14000,10.75,0,0.19,N,3
11537,10993,23,70572,MORTGAGE,8.0,EDUCATION,A,14500,5.99,0,0.21,N,3
11538,24238,27,46000,RENT,1.0,VENTURE,A,10000,9.32,0,0.22,N,7
11539,24968,27,52500,RENT,7.0,PERSONAL,A,11425,7.51,0,0.22,N,7
11540,6049,25,147750,RENT,3.0,HOMEIMPROVEMENT,B,5750,9.99,0,0.04,N,4
11541,11783,23,84000,RENT,1.0,VENTURE,A,10000,7.49,0,0.12,N,4
11542,4626,23,42000,MORTGAGE,0.0,PERSONAL,D,6000,16.77,0,0.14,N,3
11543,10353,23,67000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5600,7.49,0,0.08,N,2
11544,4091,22,40000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,2000,7.9,0,0.05,N,2
11545,16745,26,90000,RENT,0.0,PERSONAL,B,5525,11.36,0,0.06,N,4
11546,23789,30,65004,MORTGAGE,6.0,PERSONAL,A,7100,8.0,0,0.11,N,10
11547,20115,28,38196,MORTGAGE,5.0,MEDICAL,B,10750,10.75,0,0.28,N,10
11548,11245,21,53000,RENT,4.0,DEBTCONSOLIDATION,B,10000,10.62,0,0.19,N,3
11549,12634,23,28000,RENT,0.0,DEBTCONSOLIDATION,B,3000,10.25,0,0.11,N,4
11550,19070,28,30000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,3000,7.29,0,0.1,N,5
11551,1392,22,40000,RENT,3.0,DEBTCONSOLIDATION,A,1000,7.9,0,0.03,N,4
11552,32117,37,186000,OWN,7.0,VENTURE,A,3000,6.39,0,0.02,N,13
11553,6200,25,27000,RENT,9.0,VENTURE,B,6000,11.86,0,0.22,N,3
11554,7893,23,46000,RENT,1.0,EDUCATION,A,7000,7.4,0,0.15,N,4
11555,14641,23,50252,RENT,6.0,EDUCATION,C,2000,13.92,0,0.04,Y,3
11556,21387,29,48000,OWN,0.0,VENTURE,C,6000,14.27,0,0.13,N,7
11557,32243,37,68480,RENT,2.0,MEDICAL,C,3600,15.23,0,0.05,Y,11
11558,2910,23,78000,RENT,5.0,VENTURE,D,3000,16.89,0,0.04,N,3
